ts,open,high,low,close,volume
1741352400000,89040.0,89848.4,88974.7,89430.8,2612.44
1741353300000,89430.8,89520.9,89095.0,89417.1,1471.605
1741354200000,89417.1,90350.7,89110.0,90100.1,8094.169
1741355100000,90100.1,90173.5,88961.5,89138.9,2949.999
1741356000000,89138.9,89805.2,89131.5,89414.2,2192.811
1741356900000,89414.2,89731.8,88776.1,89131.5,1862.294
1741357800000,89131.5,90288.1,88617.5,89927.9,5153.755
1741358700000,89927.9,91119.0,89875.0,90445.4,6801.826
1741359600000,90445.4,90795.7,89913.1,90011.3,3244.002
1741360500000,90011.3,90030.2,89005.9,89183.3,4719.034
1741361400000,89183.3,89194.9,87973.6,88503.0,7243.379
1741362300000,88503.0,89272.7,88022.6,88439.9,4728.488
1741363200000,88439.9,88963.0,88121.0,88656.6,2773.636
1741364100000,88656.6,88704.6,87250.4,87453.5,4903.284
1741365000000,87453.5,87656.3,86950.0,87278.1,3185.046
1741365900000,87278.1,87462.6,86598.2,87232.2,3645.124
1741366800000,87232.2,87564.8,86706.0,86939.8,2898.233
1741367700000,86939.8,87388.5,86530.4,87334.7,2264.849
1741368600000,87334.7,87962.5,86997.0,87948.6,3139.217
1741369500000,87948.6,88621.0,87272.7,87673.6,4296.205
1741370400000,87673.6,88499.0,87482.7,88220.3,3499.466
1741371300000,88220.3,88350.0,87640.5,88129.1,1661.095
1741372200000,88129.1,88534.5,87964.2,88308.7,1725.425
1741373100000,88308.7,89043.7,88194.8,88573.0,2093.745
1741374000000,88573.0,88893.7,88140.8,88411.1,2124.79
1741374900000,88411.1,88731.8,88206.0,88245.6,1222.788
1741375800000,88245.6,88464.0,87736.7,87864.8,1595.553
1741376700000,87864.8,87913.4,87284.7,87792.8,2361.988
1741377600000,87792.8,88248.3,87700.0,87791.9,1291.094
1741378500000,87791.9,87900.0,87308.8,87481.5,1432.924
1741379400000,87481.5,87812.6,86882.4,87640.0,2155.785
1741380300000,87640.0,88500.0,86487.7,86965.2,8082.792
1741381200000,86965.2,87359.0,85453.4,86315.2,10749.383
1741382100000,86315.2,87200.0,86181.5,87143.6,2729.106
1741383000000,87143.6,87167.1,86147.4,86254.5,2280.307
1741383900000,86254.5,86602.9,85704.4,86273.2,2502.557
1741384800000,86273.2,86460.8,85575.0,85875.2,2037.006
1741385700000,85875.2,86150.0,85621.6,86039.5,1361.61
1741386600000,86039.5,86795.8,85891.4,86795.7,1544.183
1741387500000,86795.7,86821.7,86405.6,86717.4,834.337
1741388400000,86717.4,86717.5,85922.8,85979.7,1698.921
1741389300000,85979.7,86573.8,85979.6,86569.2,859.515
1741390200000,86569.2,86649.9,86300.0,86649.9,708.131
1741391100000,86649.9,86800.3,86494.2,86758.5,657.615
1741392000000,86758.5,86765.4,86507.9,86591.6,612.758
1741392900000,86591.6,86770.9,86501.0,86651.9,503.586
1741393800000,86651.9,86788.1,86549.1,86778.0,285.384
1741394700000,86778.0,86886.3,86690.2,86694.9,409.577
1741395600000,86694.9,86756.9,86210.6,86268.7,670.135
1741396500000,86268.7,86392.2,86004.1,86040.2,704.891
1741397400000,86040.2,86060.0,85185.9,85607.6,3244.867
1741398300000,85607.6,86068.7,85600.9,86068.7,1134.521
1741399200000,86068.7,86300.0,85982.0,86234.0,742.684
1741400100000,86234.0,86286.1,85933.3,85956.6,432.458
1741401000000,85956.6,86220.0,85908.1,86119.5,397.205
1741401900000,86119.5,86228.0,85942.1,86142.6,363.911
1741402800000,86142.6,86147.5,85573.6,85619.5,680.59
1741403700000,85619.5,85855.5,85410.0,85715.9,673.741
1741404600000,85715.9,85991.4,85715.9,85949.0,392.268
1741405500000,85949.0,86032.1,85866.1,85869.9,245.472
1741406400000,85869.9,86012.8,85617.7,85965.3,530.572
1741407300000,85965.3,86253.0,85817.6,86144.0,532.717
1741408200000,86144.0,86466.7,86144.0,86394.0,755.608
1741409100000,86394.0,86464.5,86293.6,86408.3,265.891
1741410000000,86408.3,86420.4,86268.4,86268.5,214.816
1741410900000,86268.5,86272.0,86158.0,86197.3,270.615
1741411800000,86197.3,86197.3,85969.6,86092.9,494.134
1741412700000,86092.9,86244.0,86057.1,86237.4,294.491
1741413600000,86237.4,86544.4,86230.0,86501.7,783.566
1741414500000,86501.7,86620.0,86368.8,86589.1,476.199
1741415400000,86589.1,86611.9,86280.1,86379.3,366.598
1741416300000,86379.3,86456.5,86244.7,86435.6,326.133
1741417200000,86435.6,86499.6,86387.5,86411.0,197.53
1741418100000,86411.0,86482.1,86322.1,86336.3,157.818
1741419000000,86336.3,86456.8,86249.1,86442.1,194.743
1741419900000,86442.1,86442.1,86076.9,86165.6,555.823
1741420800000,86165.6,86296.5,86016.6,86016.7,548.166
1741421700000,86016.7,86138.1,86002.3,86138.1,260.021
1741422600000,86138.1,86210.0,86077.9,86100.3,265.86
1741423500000,86100.3,86179.3,86005.0,86030.1,197.945
1741424400000,86030.1,86250.0,86030.0,86180.0,243.314
1741425300000,86180.0,86427.2,86168.9,86312.0,497.904
1741426200000,86312.0,86417.0,86024.4,86045.0,438.977
1741427100000,86045.0,86134.1,85787.8,85911.8,733.257
1741428000000,85911.8,86082.3,85911.7,85960.9,291.67
1741428900000,85960.9,86187.5,85946.1,86187.5,305.415
1741429800000,86187.5,86241.0,86086.1,86181.7,387.673
1741430700000,86181.7,86200.0,86050.0,86084.9,153.786
1741431600000,86084.9,86089.8,85759.0,85835.9,479.778
1741432500000,85835.9,85927.6,85719.0,85909.0,356.579
1741433400000,85909.0,85948.0,85725.6,85868.1,495.374
1741434300000,85868.1,85946.3,85750.0,85923.9,338.456
1741435200000,85923.9,86040.8,85775.0,85955.1,473.739
1741436100000,85955.1,86231.6,85907.5,86170.4,583.95
1741437000000,86170.4,86379.0,86057.2,86279.6,596.642
1741437900000,86279.6,86300.0,86129.5,86163.8,245.59
1741438800000,86163.8,86257.1,86109.9,86120.9,259.908
1741439700000,86120.9,86483.3,86077.0,86318.7,491.946
1741440600000,86318.7,86485.0,86184.9,86294.7,530.723
1741441500000,86294.7,86401.0,86181.9,86272.6,279.96
1741442400000,86272.6,86450.0,86222.7,86349.9,274.481
1741443300000,86349.9,86440.0,86250.0,86429.9,311.456
1741444200000,86429.9,86602.7,86335.8,86496.3,484.078
1741445100000,86496.3,86496.4,86159.1,86324.9,688.811
1741446000000,86324.9,86354.8,86170.1,86354.7,269.501
1741446900000,86354.7,86513.5,86314.9,86508.1,268.782
1741447800000,86508.1,86573.1,86387.7,86472.5,199.461
1741448700000,86472.5,86519.2,86333.0,86363.9,163.692
1741449600000,86363.9,86421.6,86221.8,86367.2,268.877
1741450500000,86367.2,86367.3,85825.0,85893.0,1493.319
1741451400000,85893.0,86081.2,85777.0,86060.6,557.438
1741452300000,86060.6,86203.8,85941.9,86105.7,431.933
1741453200000,86105.7,86116.8,85661.4,85750.0,885.722
1741454100000,85750.0,86028.8,85615.3,85880.0,790.383
1741455000000,85880.0,86004.8,85788.0,85965.0,465.005
1741455900000,85965.0,85998.4,85876.6,85896.7,157.148
1741456800000,85896.7,86027.9,85824.9,86008.3,174.727
1741457700000,86008.3,86040.7,85913.2,85979.9,143.166
1741458600000,85979.9,86020.8,85926.1,85983.0,130.815
1741459500000,85983.0,86032.6,85962.5,86004.4,157.543
1741460400000,86004.4,86037.6,85750.0,85917.3,424.478
1741461300000,85917.3,86296.2,85806.5,86277.8,458.801
1741462200000,86277.8,86491.0,86252.7,86324.8,600.641
1741463100000,86324.8,86408.0,86169.3,86189.9,314.472
1741464000000,86189.9,86330.9,86165.3,86273.0,179.343
1741464900000,86273.0,86297.9,86132.8,86165.6,177.755
1741465800000,86165.6,86259.3,86165.6,86259.2,74.743
1741466700000,86259.2,86295.2,86217.5,86245.3,61.386
1741467600000,86245.3,86366.6,86223.4,86327.0,101.816
1741468500000,86327.0,86475.0,86326.6,86474.9,131.908
1741469400000,86474.9,86475.0,86283.5,86283.5,235.444
1741470300000,86283.5,86330.7,86157.0,86195.0,258.051
1741471200000,86195.0,86216.2,85943.1,85956.0,449.631
1741472100000,85956.0,86013.8,85813.3,85996.5,494.227
1741473000000,85996.5,86155.8,85963.9,86093.8,527.743
1741473900000,86093.8,86340.6,86030.4,86311.4,190.421
1741474800000,86311.4,86368.3,86092.5,86329.9,916.735
1741475700000,86329.9,86330.0,86197.5,86237.4,132.096
1741476600000,86237.4,86285.8,86031.6,86099.9,175.31
1741477500000,86099.9,86187.3,86026.2,86187.2,162.654
1741478400000,86187.2,86283.3,86080.6,86283.2,190.057
1741479300000,86283.2,86376.7,86200.0,86363.2,193.0
1741480200000,86363.2,86434.3,86276.8,86284.9,206.815
1741481100000,86284.9,86429.9,86284.9,86392.6,247.535
1741482000000,86392.6,86485.0,86320.7,86400.9,322.821
1741482900000,86400.9,86434.5,86253.9,86258.0,179.88
1741483800000,86258.0,86300.0,86116.3,86208.4,214.072
1741484700000,86208.4,86275.2,86053.0,86155.8,202.771
1741485600000,86155.8,86222.6,86067.0,86107.7,132.663
1741486500000,86107.7,86239.0,86066.7,86163.1,210.545
1741487400000,86163.1,86238.4,86096.6,86101.2,196.695
1741488300000,86101.2,86101.2,85955.9,85962.3,301.661
1741489200000,85962.3,86129.0,85910.0,85997.1,375.688
1741490100000,85997.1,86121.0,85965.5,86042.5,197.941
1741491000000,86042.5,86143.8,86042.4,86126.8,105.992
1741491900000,86126.8,86180.6,86057.6,86080.0,122.795
1741492800000,86080.0,86082.9,85966.5,85987.4,167.343
1741493700000,85987.4,86043.1,85891.2,86039.4,289.646
1741494600000,86039.4,86065.2,85954.8,85981.9,83.614
1741495500000,85981.9,86096.0,85952.1,86023.4,128.84
1741496400000,86023.4,86045.3,85950.0,85950.1,97.861
1741497300000,85950.1,86119.8,85936.0,86067.2,272.582
1741498200000,86067.2,86115.5,85978.4,86050.0,98.418
1741499100000,86050.0,86058.3,85970.0,85992.4,85.751
1741500000000,85992.4,85992.4,85785.1,85817.9,509.209
1741500900000,85817.9,85917.7,85760.0,85899.2,225.222
1741501800000,85899.2,85978.4,85840.3,85960.1,389.912
1741502700000,85960.1,86000.7,85824.0,85865.1,186.303
1741503600000,85865.1,85972.1,85792.0,85929.6,199.411
1741504500000,85929.6,86079.3,85889.4,86070.0,445.606
1741505400000,86070.0,86142.5,85940.0,85978.1,282.79
1741506300000,85978.1,85996.7,85871.6,85971.6,236.408
1741507200000,85971.6,86066.8,85885.0,85904.4,261.472
1741508100000,85904.4,85983.7,85864.3,85871.9,117.752
1741509000000,85871.9,85978.4,85783.1,85790.0,191.364
1741509900000,85790.0,85865.1,85725.0,85750.9,241.561
1741510800000,85750.9,85792.1,85620.0,85755.1,909.556
1741511700000,85755.1,85846.0,85692.0,85764.4,349.709
1741512600000,85764.4,85822.6,85715.9,85804.9,154.111
1741513500000,85804.9,85809.4,85338.9,85533.6,1736.387
1741514400000,85533.6,85589.4,85218.2,85450.1,1240.385
1741515300000,85450.1,85512.4,85102.0,85234.9,1540.754
1741516200000,85234.9,85234.9,84970.7,85119.8,1647.292
1741517100000,85119.8,85119.8,84637.9,84810.9,3170.661
1741518000000,84810.9,85003.6,84746.3,84809.7,901.84
1741518900000,84809.7,84872.5,84584.3,84767.9,1367.617
1741519800000,84767.9,84897.6,84684.2,84877.8,631.286
1741520700000,84877.8,85050.0,84828.1,84954.3,1510.167
1741521600000,84954.3,84997.7,84156.6,84360.8,4218.276
1741522500000,84360.8,84636.7,84360.7,84560.1,803.349
1741523400000,84560.1,84761.6,84342.7,84656.7,1150.107
1741524300000,84656.7,84674.8,84458.0,84558.6,469.14
1741525200000,84558.6,84650.0,84360.8,84383.9,660.293
1741526100000,84383.9,84508.4,84231.8,84507.9,856.558
1741527000000,84507.9,84507.9,84163.2,84210.7,738.575
1741527900000,84210.7,84260.0,83415.0,83422.1,4208.67
1741528800000,83422.1,83656.5,83017.3,83060.5,3860.803
1741529700000,83060.5,83469.5,82940.0,83300.1,1640.27
1741530600000,83300.1,83772.9,83260.0,83342.0,2110.743
1741531500000,83342.0,83623.9,83220.3,83558.3,888.835
1741532400000,83558.3,83726.9,83486.6,83709.6,916.32
1741533300000,83709.6,83709.6,83333.0,83458.8,1072.241
1741534200000,83458.8,83579.1,83173.9,83287.0,978.094
1741535100000,83287.0,83319.4,82700.0,83037.3,3307.846
1741536000000,83037.3,83500.0,82578.2,83479.7,2785.705
1741536900000,83479.7,83723.7,83031.4,83215.7,1649.336
1741537800000,83215.7,83240.0,82400.1,82860.7,2845.604
1741538700000,82860.7,82888.2,82258.2,82436.6,1884.592
1741539600000,82436.6,82835.0,82270.0,82746.6,2008.928
1741540500000,82746.6,82905.3,82151.4,82395.4,2353.356
1741541400000,82395.4,82580.0,82191.6,82277.0,1088.351
1741542300000,82277.0,82713.7,82178.6,82319.9,1098.735
1741543200000,82319.9,82849.9,82220.0,82491.6,1071.153
1741544100000,82491.6,83288.4,82251.2,82940.4,2009.359
1741545000000,82940.4,83290.0,82626.2,82870.5,2074.127
1741545900000,82870.5,82964.8,82341.1,82608.1,1635.069
1741546800000,82608.1,82774.9,82245.9,82355.9,1948.917
1741547700000,82355.9,82780.8,82271.7,82615.4,1609.821
1741548600000,82615.4,82888.0,82567.7,82670.5,1456.933
1741549500000,82670.5,82738.6,82426.2,82545.7,1102.275
1741550400000,82545.7,83099.4,82512.8,83099.4,860.865
1741551300000,83099.4,83253.7,82817.1,83078.7,909.224
1741552200000,83078.7,83461.2,83065.5,83248.5,1389.26
1741553100000,83248.5,83248.5,82820.0,82975.0,1008.259
1741554000000,82975.0,82979.8,82457.8,82465.0,1296.144
1741554900000,82465.0,82516.9,81714.0,81935.5,3855.655
1741555800000,81935.5,82149.9,81860.1,82098.0,1200.338
1741556700000,82098.0,82268.6,81444.9,81774.2,1935.619
1741557600000,81774.2,81989.1,81314.0,81493.2,1859.287
1741558500000,81493.2,81806.1,81114.2,81289.9,1716.867
1741559400000,81289.9,81389.3,80821.7,81054.6,2549.535
1741560300000,81054.6,81191.2,80125.0,80314.9,3987.602
1741561200000,80314.9,80850.0,79913.4,80518.0,5078.189
1741562100000,80518.0,80988.2,80444.0,80550.5,1783.672
1741563000000,80550.5,80950.0,80444.0,80593.6,1077.675
1741563900000,80593.6,80779.1,80273.5,80692.3,1370.529
1741564800000,80692.3,81369.8,80623.3,80848.5,3041.824
1741565700000,80848.5,80856.4,80333.0,80498.0,1515.438
1741566600000,80498.0,80917.3,79947.0,80717.7,3437.284
1741567500000,80717.7,81434.0,80671.7,81214.9,2105.067
1741568400000,81214.9,81811.5,81079.1,81200.1,2402.035
1741569300000,81200.1,81321.0,80731.2,81218.5,1118.768
1741570200000,81218.5,81676.5,81214.9,81617.6,1357.604
1741571100000,81617.6,81820.2,81473.4,81691.9,794.543
1741572000000,81691.9,82085.2,81453.7,81876.5,1636.538
1741572900000,81876.5,82517.2,81852.4,82082.0,2133.53
1741573800000,82082.0,82675.0,82044.1,82369.9,1638.554
1741574700000,82369.9,82513.1,82065.0,82150.0,1361.981
1741575600000,82150.0,82271.5,81833.6,81874.3,1095.5
1741576500000,81874.3,82000.0,81750.0,81779.7,807.581
1741577400000,81779.7,82292.5,81750.0,82188.0,1009.963
1741578300000,82188.0,82295.0,81970.0,81994.3,609.196
1741579200000,81994.3,82380.0,81951.5,82248.1,698.833
1741580100000,82248.1,82484.9,82193.6,82444.1,423.576
1741581000000,82444.1,82529.8,82282.2,82305.1,525.789
1741581900000,82305.1,82600.0,82232.5,82576.4,574.845
1741582800000,82576.4,82739.3,82400.0,82400.0,662.508
1741583700000,82400.0,82627.3,82400.0,82513.6,539.635
1741584600000,82513.6,82537.7,82178.6,82202.1,463.462
1741585500000,82202.1,82311.7,82077.7,82272.7,459.248
1741586400000,82272.7,82316.0,82055.0,82110.0,368.128
1741587300000,82110.0,82377.5,82093.8,82118.8,417.894
1741588200000,82118.8,82199.3,81923.3,82099.9,578.244
1741589100000,82099.9,82344.7,82052.0,82291.8,373.994
1741590000000,82291.8,82654.8,82217.6,82269.0,825.853
1741590900000,82269.0,82444.8,82046.5,82064.4,712.55
1741591800000,82064.4,82294.9,81998.2,82207.1,598.515
1741592700000,82207.1,82339.9,82144.0,82272.0,366.932
1741593600000,82272.0,82344.7,81955.6,82090.0,510.976
1741594500000,82090.0,82140.0,81672.5,81994.0,1482.696
1741595400000,81994.0,82020.0,81213.1,81428.0,2667.342
1741596300000,81428.0,81635.0,81085.4,81301.6,1688.435
1741597200000,81301.6,81909.0,81280.1,81898.1,1278.599
1741598100000,81898.1,84050.0,81882.0,83188.4,9286.935
1741599000000,83188.4,83324.2,82400.8,82702.7,3952.079
1741599900000,82702.7,82894.6,82057.0,82449.5,2318.819
1741600800000,82449.5,82633.9,82105.0,82169.5,1735.182
1741601700000,82169.5,82349.4,81560.0,81808.3,2141.464
1741602600000,81808.3,82106.8,81730.0,81876.8,1744.92
1741603500000,81876.8,82320.0,81804.8,82229.2,1710.26
1741604400000,82229.2,82413.3,82063.0,82126.8,1057.895
1741605300000,82126.8,82559.1,82007.4,82559.1,752.591
1741606200000,82559.1,82649.5,82363.9,82476.0,927.256
1741607100000,82476.0,83777.7,82432.6,83541.9,5436.42
1741608000000,83541.9,83743.8,83038.0,83133.8,3627.188
1741608900000,83133.8,83455.0,82711.0,82794.3,2477.661
1741609800000,82794.3,83190.0,82593.0,83102.0,1846.759
1741610700000,83102.0,83415.4,82916.4,83212.4,1026.759
1741611600000,83212.4,83280.0,82680.3,82938.3,1286.719
1741612500000,82938.3,83000.0,82414.3,82615.4,1412.204
1741613400000,82615.4,82848.5,82048.3,82639.3,4431.363
1741614300000,82639.3,82774.2,81366.6,81488.0,4756.964
1741615200000,81488.0,81488.0,80085.9,80099.8,7595.633
1741616100000,80099.8,80536.0,79251.1,79821.8,10299.487
1741617000000,79821.8,80287.0,79477.1,79649.2,5062.561
1741617900000,79649.2,79981.0,79120.0,79795.9,4551.992
1741618800000,79795.9,80281.0,79513.6,80184.9,3635.315
1741619700000,80184.9,80456.6,79835.8,80219.5,2262.905
1741620600000,80219.5,81072.3,80112.7,80256.0,3854.699
1741621500000,80256.0,80694.1,79968.7,80011.0,2683.6
1741622400000,80011.0,80212.0,79605.3,79975.0,2157.292
1741623300000,79975.0,79985.0,79258.7,79558.0,1921.177
1741624200000,79558.0,79796.7,79123.9,79299.9,1904.394
1741625100000,79299.9,79468.9,78926.6,78958.1,2649.146
1741626000000,78958.1,79066.0,78300.0,78546.7,5081.255
1741626900000,78546.7,79272.0,78520.0,79008.3,3601.517
1741627800000,79008.3,79083.7,78353.4,78580.0,3427.312
1741628700000,78580.0,78807.9,78105.0,78399.0,3172.819
1741629600000,78399.0,79105.7,78021.0,78776.1,3609.866
1741630500000,78776.1,78932.6,78190.3,78457.7,1787.923
1741631400000,78457.7,78683.4,78108.8,78533.1,2029.459
1741632300000,78533.1,78543.9,77444.0,77614.7,4906.924
1741633200000,77614.7,78131.2,77403.1,77965.0,3297.268
1741634100000,77965.0,78892.0,77950.2,78545.8,3566.066
1741635000000,78545.8,79480.1,78537.9,78707.9,3430.091
1741635900000,78707.9,79207.5,78650.1,79019.5,2160.717
1741636800000,79019.5,79099.9,78592.6,78891.0,1129.425
1741637700000,78891.0,79088.0,78671.0,79022.6,556.567
1741638600000,79022.6,79150.4,78639.5,78708.2,1088.084
1741639500000,78708.2,79713.9,78358.1,79260.1,4147.327
1741640400000,79260.1,79640.7,78906.0,79606.1,1934.093
1741641300000,79606.1,79609.2,79147.6,79525.9,1371.396
1741642200000,79525.9,79860.6,79390.4,79575.3,1366.97
1741643100000,79575.3,79638.0,79343.1,79530.9,474.739
1741644000000,79530.9,79815.7,79253.6,79403.8,756.112
1741644900000,79403.8,79415.7,79152.0,79268.0,725.63
1741645800000,79268.0,79413.6,79175.6,79177.0,504.909
1741646700000,79177.0,79686.8,79177.0,79467.9,846.323
1741647600000,79467.9,79677.7,79340.6,79369.0,611.353
1741648500000,79369.0,79413.8,78942.0,79169.2,1006.162
1741649400000,79169.2,79352.6,79020.2,79199.1,610.811
1741650300000,79199.1,79199.1,78452.0,78563.2,1643.957
1741651200000,78563.2,79209.4,78563.2,78724.8,1153.146
1741652100000,78724.8,78731.9,77252.0,77267.2,3970.338
1741653000000,77267.2,77499.2,76738.0,76774.9,5079.002
1741653900000,76774.9,77671.0,76545.0,77612.9,4426.353
1741654800000,77612.9,77666.3,76750.0,77066.0,2977.902
1741655700000,77066.0,77769.9,76934.3,77700.0,1606.116
1741656600000,77700.0,78887.1,77686.1,78887.0,3742.77
1741657500000,78887.0,79096.2,78528.6,79078.8,1862.333
1741658400000,79078.8,79454.5,78879.8,79272.3,2064.689
1741659300000,79272.3,79599.9,79096.5,79227.9,1391.403
1741660200000,79227.9,79283.1,79020.1,79095.1,1213.532
1741661100000,79095.1,79489.7,79055.0,79312.1,786.52
1741662000000,79312.1,79936.7,79230.2,79600.0,1451.68
1741662900000,79600.0,79665.9,79338.2,79377.1,726.613
1741663800000,79377.1,79671.9,79320.0,79532.5,491.242
1741664700000,79532.5,79664.4,79415.3,79486.6,411.722
1741665600000,79486.6,79828.3,79406.1,79747.6,716.802
1741666500000,79747.6,80212.4,79731.6,80044.3,1915.01
1741667400000,80044.3,80200.0,79729.6,79907.9,1092.708
1741668300000,79907.9,79913.0,79685.3,79708.0,985.352
1741669200000,79708.0,80282.6,79664.8,80131.6,1278.416
1741670100000,80131.6,80303.6,79863.4,80142.1,836.695
1741671000000,80142.1,80258.4,80010.2,80132.7,686.825
1741671900000,80132.7,80466.0,80086.3,80215.2,979.322
1741672800000,80215.2,80496.0,80137.7,80362.5,822.286
1741673700000,80362.5,80460.0,80215.0,80362.1,925.337
1741674600000,80362.1,80396.5,80167.1,80326.8,543.376
1741675500000,80326.8,80360.5,80069.0,80070.3,630.896
1741676400000,80070.3,80456.3,80053.7,80412.0,851.549
1741677300000,80412.0,80579.4,80312.0,80406.6,692.537
1741678200000,80406.6,80419.9,80216.3,80313.5,740.808
1741679100000,80313.5,80460.5,80240.9,80391.6,595.173
1741680000000,80391.6,80799.3,80282.8,80762.5,1223.916
1741680900000,80762.5,80961.1,80639.2,80885.9,1736.476
1741681800000,80885.9,80986.6,80809.0,80936.0,819.834
1741682700000,80936.0,81497.0,80936.0,81069.8,4058.238
1741683600000,81069.8,81484.7,81067.8,81281.0,1079.856
1741684500000,81281.0,81646.0,81193.6,81634.0,1279.954
1741685400000,81634.0,81850.0,81432.6,81474.5,1503.295
1741686300000,81474.5,81597.7,81387.6,81413.1,994.728
1741687200000,81413.1,81639.6,81230.9,81501.3,1442.587
1741688100000,81501.3,81778.4,81470.0,81680.0,937.784
1741689000000,81680.0,81849.3,81594.2,81708.9,1072.484
1741689900000,81708.9,81789.2,81566.2,81772.6,829.036
1741690800000,81772.6,81937.3,81360.8,81587.3,1547.536
1741691700000,81587.3,81821.6,81587.2,81790.0,578.927
1741692600000,81790.0,82081.9,81660.1,81946.2,1509.659
1741693500000,81946.2,81956.9,81660.0,81685.3,414.762
1741694400000,81685.3,81731.2,81282.0,81310.7,1416.303
1741695300000,81310.7,81881.8,81280.0,81679.9,1606.532
1741696200000,81679.9,81736.0,81335.0,81393.2,910.178
1741697100000,81393.2,81456.0,81023.8,81204.1,2121.2
1741698000000,81204.1,81325.9,80500.0,80735.5,3197.609
1741698900000,80735.5,82257.4,80703.1,81412.3,5674.146
1741699800000,81412.3,81783.7,80794.0,81128.8,5977.023
1741700700000,81128.8,81530.1,80739.4,80848.0,2934.114
1741701600000,80848.0,81353.8,80031.0,80623.6,11234.075
1741702500000,80623.6,80859.9,79818.4,79888.0,3534.313
1741703400000,79888.0,80190.3,79000.0,79428.2,7519.218
1741704300000,79428.2,80526.8,79241.9,79743.8,5596.622
1741705200000,79743.8,81250.0,79623.0,81176.0,5425.075
1741706100000,81176.0,81494.4,80687.5,80840.0,3946.042
1741707000000,80840.0,81374.3,80754.3,81047.5,2439.894
1741707900000,81047.5,81636.9,80858.1,81180.4,2597.019
1741708800000,81180.4,81496.7,80609.4,80646.5,2391.627
1741709700000,80646.5,81559.0,80615.0,81440.0,2435.98
1741710600000,81440.0,81816.7,81340.0,81585.1,2125.948
1741711500000,81585.1,81863.0,81229.4,81360.1,1966.588
1741712400000,81360.1,81530.6,81091.5,81325.0,1577.697
1741713300000,81325.0,81655.2,80732.9,80843.6,1863.014
1741714200000,80843.6,81400.0,80734.0,81390.2,2091.826
1741715100000,81390.2,81696.6,81066.1,81260.8,1655.313
1741716000000,81260.8,82445.4,81244.8,82400.1,3302.782
1741716900000,82400.1,82860.4,82024.5,82530.0,3272.883
