ts,open,high,low,close,volume
1752552000000,117210.2,117800.0,116302.4,116822.5,22349.658
1752566400000,116822.5,117246.2,116114.6,117150.4,14353.157
1752580800000,117150.4,118510.5,115750.0,116430.6,43992.952
1752595200000,116430.6,117758.1,116047.2,116430.2,20955.404
1752609600000,116430.2,117999.8,116161.3,117745.7,11522.623
1752624000000,117745.7,118250.0,117031.0,117500.0,7461.523
1752638400000,117500.0,118307.7,117264.3,118200.0,6912.888
1752652800000,118200.0,119327.4,118130.0,118776.1,11638.596
1752667200000,118776.1,119778.5,118127.9,119067.4,30908.429
1752681600000,119067.4,119928.6,118432.2,119230.0,17673.875
1752696000000,119230.0,120114.6,118409.1,118626.3,11683.628
1752710400000,118626.3,119173.2,117662.2,118089.6,11856.969
1752724800000,118089.6,118781.7,117809.9,118319.9,9631.084
1752739200000,118319.9,119246.4,117982.1,118001.0,12330.071
1752753600000,118001.0,119145.3,117449.9,118911.2,19935.12
1752768000000,118911.2,119944.5,118364.0,119000.0,12196.464
1752782400000,119000.0,121044.0,118423.5,119218.7,28521.952
1752796800000,119218.7,120844.7,119028.2,120257.9,13358.711
1752811200000,120257.9,120896.9,119355.0,119420.0,11859.538
1752825600000,119420.0,119534.5,118444.0,119222.7,13853.397
1752840000000,119222.7,119574.4,117311.7,117866.2,29629.441
1752854400000,117866.2,118078.0,117133.0,117380.8,11436.062
1752868800000,117380.8,118017.3,116822.1,117930.1,10666.027
1752883200000,117930.1,118398.5,117630.8,118349.6,4895.956
1752897600000,118349.6,118379.0,118030.8,118175.8,3044.079
1752912000000,118175.8,118523.7,117935.6,118330.4,4619.317
1752926400000,118330.4,118345.7,117612.0,118058.2,7277.911
1752940800000,118058.2,118186.3,117580.8,118005.8,4301.001
1752955200000,118005.8,118176.4,117237.7,117842.1,6240.804
1752969600000,117842.1,118186.8,117659.3,117975.4,4088.528
1752984000000,117975.4,118254.4,117772.4,118052.4,2679.694
1752998400000,118052.4,118328.1,117860.2,117925.4,4688.341
1753012800000,117925.4,118916.0,117745.4,118722.6,10803.924
1753027200000,118722.6,118931.0,118000.0,118197.0,7756.35
1753041600000,118197.0,118301.9,116455.6,117290.4,16129.438
1753056000000,117290.4,118649.8,116550.0,118429.2,12936.576
1753070400000,118429.2,119750.0,118200.0,119420.0,10870.299
1753084800000,119420.0,119548.0,118108.9,118118.7,9550.878
1753099200000,118118.7,119300.0,117809.4,118377.8,17120.21
1753113600000,118377.8,118459.4,116677.4,116796.9,22685.093
1753128000000,116796.9,117669.6,116652.0,117393.0,7319.573
1753142400000,117393.0,117988.0,116123.0,117235.1,16765.569
1753156800000,117235.1,118620.1,116562.6,118027.4,14541.045
1753171200000,118027.4,119250.0,117517.7,119199.1,12398.036
1753185600000,119199.1,119649.9,117601.2,118962.1,22456.136
1753200000000,118962.1,120297.1,118451.8,119333.3,16049.883
1753214400000,119333.3,120321.0,119255.0,120043.6,7717.933
1753228800000,120043.6,120194.7,118582.4,118675.1,9138.258
1753243200000,118675.1,119055.7,118311.9,118398.9,7545.948
1753257600000,118398.9,118661.6,117850.0,118558.0,12335.647
1753272000000,118558.0,118748.6,117300.0,118589.2,21165.272
1753286400000,118589.2,118589.2,117309.4,118397.8,12832.065
1753300800000,118397.8,118771.5,117357.7,118743.4,11263.818
1753315200000,118743.4,119279.7,118479.5,118513.1,8685.608
1753329600000,118513.1,118571.3,117050.1,118398.0,17114.127
1753344000000,118398.0,118821.0,117944.8,118613.5,12216.561
1753358400000,118613.5,119492.9,117815.8,119121.2,16270.729
1753372800000,119121.2,119427.2,118360.0,118953.7,9366.456
1753387200000,118953.7,119004.3,118150.4,118328.0,5292.589
1753401600000,118328.0,118440.3,115297.7,115400.1,30750.672
1753416000000,115400.1,116107.2,114710.0,115329.5,27459.969
1753430400000,115329.5,116793.1,115045.6,116544.9,18853.002
1753444800000,116544.9,116675.8,114905.0,115734.4,22122.5
1753459200000,115734.4,117014.7,115455.5,116679.5,12005.621
1753473600000,116679.5,117642.8,116572.8,117616.3,10021.001
1753488000000,117616.3,117750.0,117150.0,117469.2,4956.951
1753502400000,117469.2,117542.7,117307.9,117322.8,2728.856
1753516800000,117322.8,118252.1,117322.8,117755.6,6623.957
1753531200000,117755.6,118226.2,117745.0,118141.5,5628.971
1753545600000,118141.5,118333.4,117940.3,118235.2,3115.049
1753560000000,118235.2,118281.5,117857.5,117898.8,3177.226
1753574400000,117898.8,118425.6,117807.6,118174.7,4157.512
1753588800000,118174.7,118443.7,118055.3,118117.0,2890.312
1753603200000,118117.0,118297.7,117850.1,118070.3,3798.81
1753617600000,118070.3,118640.3,117876.8,118586.8,5909.316
1753632000000,118586.8,119600.0,118586.7,118978.8,11841.468
1753646400000,118978.8,119784.0,118730.8,119429.9,6962.121
1753660800000,119429.9,119844.9,118950.0,119287.6,6315.47
1753675200000,119287.6,119699.1,118753.0,118885.8,6175.011
1753689600000,118885.8,119104.4,118435.7,118810.6,6350.137
1753704000000,118810.6,119092.0,117874.0,118160.0,17851.605
1753718400000,118160.0,118376.8,117401.5,118070.0,12329.529
1753732800000,118070.0,118346.7,117480.0,118068.9,6215.268
1753747200000,118068.9,118820.7,117434.0,118761.9,9601.172
1753761600000,118761.9,119300.0,118406.2,118889.8,6889.808
1753776000000,118889.8,119083.9,118117.9,118602.1,6673.53
1753790400000,118602.1,119127.5,117240.0,117372.2,16895.946
1753804800000,117372.2,118045.8,116912.6,117523.6,12311.159
1753819200000,117523.6,117982.7,117055.6,117923.3,9210.918
1753833600000,117923.3,118234.0,117371.4,118130.0,4740.685
1753848000000,118130.0,118389.2,117643.1,118103.2,4893.053
1753862400000,118103.2,118465.8,117266.4,117542.3,9295.77
1753876800000,117542.3,118769.0,117310.9,117991.7,14470.788
1753891200000,117991.7,118033.4,115738.1,116873.2,26524.454
1753905600000,116873.2,117921.1,116828.6,117781.6,8400.08
1753920000000,117781.6,118580.0,117740.6,118444.4,8534.114
1753934400000,118444.4,118900.0,118257.6,118646.6,5367.135
1753948800000,118646.6,118739.2,118275.5,118346.9,4689.752
1753963200000,118346.9,118663.3,117773.9,118273.2,13753.31
1753977600000,118273.2,118860.0,116685.5,116709.3,19331.605
1753992000000,116709.3,116940.0,115368.6,115680.1,19693.145
1754006400000,115680.1,115999.9,114240.0,115590.1,22181.215
1754020800000,115590.1,115857.2,114542.0,115012.4,11730.752
1754035200000,115012.4,115316.1,114013.0,115239.2,14773.953
1754049600000,115239.2,115950.0,113849.5,115288.0,29827.525
1754064000000,115288.0,115659.3,113153.9,113283.6,26326.477
1754078400000,113283.6,114055.5,112692.8,113248.9,18041.186
1754092800000,113248.9,113921.5,113150.0,113863.1,5672.521
1754107200000,113863.1,114011.4,113438.3,113934.6,6251.592
1754121600000,113934.6,113998.0,113359.1,113755.2,5136.805
1754136000000,113755.2,113756.2,112780.0,112816.3,7909.097
1754150400000,112816.3,113395.3,111950.0,112194.0,18666.327
1754164800000,112194.0,113025.4,112038.0,112518.0,9459.811
1754179200000,112518.0,113706.0,111870.0,113562.3,9704.505
1754193600000,113562.3,113680.6,113313.3,113662.8,3284.83
1754208000000,113662.8,114217.0,113509.7,113812.6,6341.131
1754222400000,113812.6,114059.9,113531.5,113892.7,5790.627
1754236800000,113892.7,114792.7,113706.0,114253.1,6605.746
1754251200000,114253.1,114564.3,114000.5,114147.1,4474.406
1754265600000,114147.1,114975.3,114064.3,114522.0,6568.184
1754280000000,114522.0,114746.7,114101.2,114615.1,4514.243
1754294400000,114615.1,114728.2,114142.5,114445.0,5467.439
1754308800000,114445.0,115443.5,114061.7,114746.0,21299.334
1754323200000,114746.0,115682.8,114653.1,114716.0,10502.455
1754337600000,114716.0,115326.7,114551.4,115006.0,6650.032
1754352000000,115006.0,115084.2,114202.0,114212.3,6920.272
1754366400000,114212.3,114480.0,113628.2,113925.4,9386.136
1754380800000,113925.4,115046.8,113880.0,114782.3,8634.991
1754395200000,114782.3,114860.0,112577.7,112882.1,25662.341
1754409600000,112882.1,113742.4,112760.0,113582.1,9541.069
1754424000000,113582.1,114222.6,113207.5,114079.6,6789.574
1754438400000,114079.6,114104.7,113355.8,113469.3,4651.467
1754452800000,113469.3,114398.6,113300.2,114180.6,6583.063
1754467200000,114180.6,114389.9,113671.5,114185.6,6475.503
1754481600000,114185.6,115502.6,113522.0,115360.7,21095.657
1754496000000,115360.7,115666.3,114895.7,115198.5,8682.807
1754510400000,115198.5,115213.8,114747.5,114943.0,4064.636
1754524800000,114943.0,115154.4,114350.0,114498.4,6024.51
1754539200000,114498.4,114837.8,114218.0,114747.6,5315.304
1754553600000,114747.6,116763.6,114742.8,116446.2,20000.116
1754568000000,116446.2,116747.8,115955.9,116629.3,13493.365
1754582400000,116629.3,117450.0,115555.1,117380.6,16105.007
1754596800000,117380.6,117560.0,116931.9,117399.9,8516.758
1754611200000,117399.9,117569.1,116632.6,116686.8,7653.666
1754625600000,116686.8,116929.8,116334.8,116776.2,5526.773
1754640000000,116776.2,116887.4,116264.2,116859.9,5204.556
1754654400000,116859.9,117239.4,115854.2,116157.0,12232.94
1754668800000,116157.0,116850.0,115933.1,116367.0,9530.491
1754683200000,116367.0,116933.6,116240.0,116625.1,4024.994
1754697600000,116625.1,116700.0,116288.2,116322.3,2544.334
1754712000000,116322.3,116939.0,116300.0,116703.4,6593.905
1754726400000,116703.4,117900.0,116688.8,117058.2,14024.724
1754740800000,117058.2,117181.9,116636.0,116827.6,7670.853
