ts,date,direction,status,rr_ratio,pnl_pct,pnl_usd,fee_usd,balance,pos_size_usd,leverage,reasoning
1767603600000.0,2026-01-05 09:00,SHORT,CANCELLED,3.99,0.0,0.0,0.0,9877.76,10987.0,1.1,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Диагональ(1d), Диагональ(1d), Диагональ(15m). Альтернатива: Диагональ БЫЧИЙ на 1d (95%)..."
1767607200000.0,2026-01-05 10:00,SHORT,CANCELLED,3.99,0.0,0.0,0.0,9877.76,10986.0,1.1,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Диагональ(1d), Диагональ(1d), Диагональ(15m). Альтернатива: Диагональ БЫЧИЙ на 1d (95%)..."
1767610800000.0,2026-01-05 11:00,SHORT,CANCELLED,3.98,0.0,0.0,0.0,9877.76,10977.0,1.1,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Диагональ(1d), Диагональ(1d), Диагональ(15m). Альтернатива: Диагональ БЫЧИЙ на 1d (95%)..."
1767614400000.0,2026-01-05 12:00,SHORT,CANCELLED,3.98,0.0,0.0,0.0,9877.76,10978.0,1.1,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Диагональ(1d), Диагональ(1d), Диагональ(15m). Альтернатива: Диагональ БЫЧИЙ на 1d (95%)..."
1767618000000.0,2026-01-05 13:00,SHORT,CANCELLED,3.98,0.0,0.0,0.0,9877.76,10980.0,1.1,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Диагональ(1d), Диагональ(1d), Диагональ(15m). Альтернатива: Диагональ БЫЧИЙ на 1d (95%)..."
1767621600000.0,2026-01-05 14:00,SHORT,CANCELLED,3.98,0.0,0.0,0.0,9877.76,10978.0,1.1,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Диагональ(1d), Диагональ(1d), Диагональ(15m). Альтернатива: Диагональ БЫЧИЙ на 1d (95%)..."
1767625200000.0,2026-01-05 15:00,SHORT,CANCELLED,3.96,0.0,0.0,0.0,9877.76,10922.0,1.1,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Диагональ(1d), Диагональ(1d), Диагональ(15m). Альтернатива: Диагональ БЫЧИЙ на 1d (95%)..."
1767628800000.0,2026-01-05 16:00,SHORT,CANCELLED,3.94,0.0,0.0,0.0,9877.76,10888.0,1.1,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Диагональ(1d), Диагональ(1d), Диагональ(15m). Альтернатива: Диагональ БЫЧИЙ на 1d (95%)..."
1767632400000.0,2026-01-05 17:00,SHORT,CANCELLED,3.95,0.0,0.0,0.0,9877.76,10897.0,1.1,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Диагональ(1d), Диагональ(1d), Диагональ(15m). Альтернатива: Диагональ БЫЧИЙ на 1d (95%)..."
1767654000000.0,2026-01-05 23:00,SHORT,LOSS,2.84,-2.8985,-105.59,6.82,9772.17,3408.0,0.3,"ГЛАВНЫЙ: Импульс (1h). Рассмотрено параллельно: Диагональ(1d), Диагональ(1d), Импульс(15m), Зигзаг(4h). Альтернатива: Диагональ БЫЧИЙ на 1d (95%). Мат..."
1768420800000.0,2026-01-14 20:00,SHORT,CANCELLED,2.94,0.0,0.0,0.0,9772.17,2933.0,0.3,"ГЛАВНЫЙ: Импульс (1h). Рассмотрено параллельно: Импульс(1h), Диагональ(1d), Диагональ(1d), Диагональ(1h). Альтернатива: Диагональ БЫЧИЙ на 1d (95%). М..."
1768424400000.0,2026-01-14 21:00,SHORT,EXPIRED,2.94,0.0,0.0,0.0,9772.17,2933.0,0.3,"ГЛАВНЫЙ: Импульс (1h). Рассмотрено параллельно: Импульс(1h), Диагональ(1d), Диагональ(1d), Диагональ(1h). Альтернатива: Диагональ БЫЧИЙ на 1d (95%). М..."
1769324400000.0,2026-01-25 07:00,LONG,CANCELLED,2.98,0.0,0.0,0.0,9772.17,2627.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(1h), Треугольник(5m), Диагональ(1d), Диагональ(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на ..."
1769328000000.0,2026-01-25 08:00,LONG,CANCELLED,2.98,0.0,0.0,0.0,9772.17,2627.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(1h), Треугольник(5m), Диагональ(1d), Диагональ(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на ..."
1769331600000.0,2026-01-25 09:00,LONG,CANCELLED,2.98,0.0,0.0,0.0,9772.17,2627.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(1h), Треугольник(5m), Диагональ(1d), Диагональ(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на ..."
1769335200000.0,2026-01-25 10:00,LONG,CANCELLED,2.98,0.0,0.0,0.0,9772.17,2627.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Импульс(5m), Треугольник(1h), Диагональ(1d), Диагональ(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (110%..."
1769338800000.0,2026-01-25 11:00,LONG,CANCELLED,2.98,0.0,0.0,0.0,9772.17,2627.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Импульс(5m), Треугольник(1h), Диагональ(1d), Диагональ(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (110%..."
1769342400000.0,2026-01-25 12:00,LONG,CANCELLED,2.98,0.0,0.0,0.0,9772.17,2627.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Импульс(5m), Треугольник(1h), Диагональ(1d), Диагональ(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (110%..."
1769346000000.0,2026-01-25 13:00,LONG,CANCELLED,2.98,0.0,0.0,0.0,9772.17,2628.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Импульс(5m), Треугольник(1h), Диагональ(1d), Диагональ(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (110%..."
1769349600000.0,2026-01-25 14:00,LONG,CANCELLED,2.98,0.0,0.0,0.0,9772.17,2628.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Импульс(5m), Треугольник(1h), Диагональ(1d), Диагональ(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (110%..."
1769353200000.0,2026-01-25 15:00,LONG,CANCELLED,2.98,0.0,0.0,0.0,9772.17,2628.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Импульс(5m), Треугольник(1h), Диагональ(1d), Диагональ(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (110%..."
1769356800000.0,2026-01-25 16:00,LONG,CANCELLED,2.98,0.0,0.0,0.0,9772.17,2628.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Импульс(5m), Треугольник(1h), Диагональ(1d), Диагональ(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (110%..."
1769360400000.0,2026-01-25 17:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2624.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Импульс(5m), Треугольник(1h), Диагональ(1d), Диагональ(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (110%..."
1769364000000.0,2026-01-25 18:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2624.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Импульс(5m), Треугольник(1h), Диагональ(1d), Диагональ(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (110%..."
1769367600000.0,2026-01-25 19:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2624.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Импульс(5m), Треугольник(1h), Диагональ(1d), Диагональ(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (110%..."
1769371200000.0,2026-01-25 20:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2624.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Импульс(5m), Треугольник(1h), Диагональ(1d), Диагональ(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (110%..."
1769374800000.0,2026-01-25 21:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2624.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Импульс(5m), Треугольник(1h), Диагональ(1d), Диагональ(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (110%..."
1769378400000.0,2026-01-25 22:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2624.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Импульс(5m), Треугольник(1h), Диагональ(1d), Диагональ(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (110%..."
1769382000000.0,2026-01-25 23:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2624.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Импульс(5m), Треугольник(1h), Диагональ(1d), Диагональ(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (110%..."
1769385600000.0,2026-01-26 00:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2624.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Импульс(5m), Треугольник(1h), Диагональ(1d), Диагональ(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (110%..."
1769389200000.0,2026-01-26 01:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2622.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Импульс(5m), Треугольник(1h), Диагональ(1d), Диагональ(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (110%..."
1769392800000.0,2026-01-26 02:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2622.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(1h), Диагональ(1d), Диагональ(4h), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1h (..."
1769396400000.0,2026-01-26 03:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2622.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(1h), Диагональ(1d), Диагональ(4h), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1h (..."
1769400000000.0,2026-01-26 04:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2622.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(1h), Диагональ(1d), Диагональ(4h), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1h (..."
1769403600000.0,2026-01-26 05:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2622.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(1h), Диагональ(1d), Диагональ(4h), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1h (..."
1769407200000.0,2026-01-26 06:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2622.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(1h), Диагональ(1d), Диагональ(4h), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1h (..."
1769410800000.0,2026-01-26 07:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2622.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(1h), Диагональ(1d), Диагональ(4h), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1h (..."
1769414400000.0,2026-01-26 08:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2622.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(1h), Диагональ(1d), Диагональ(4h), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1h (..."
1769418000000.0,2026-01-26 09:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2622.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(1h), Диагональ(1d), Диагональ(4h), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1h (..."
1769421600000.0,2026-01-26 10:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2622.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(1h), Диагональ(1d), Диагональ(4h), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1h (..."
1769425200000.0,2026-01-26 11:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2622.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(1h), Диагональ(1d), Диагональ(4h), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1h (..."
1769428800000.0,2026-01-26 12:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2622.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(1h), Диагональ(1d), Диагональ(4h), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1h (..."
1769432400000.0,2026-01-26 13:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2621.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(1h), Диагональ(1d), Диагональ(4h), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1h (..."
1769436000000.0,2026-01-26 14:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2621.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(1h), Диагональ(1d), Диагональ(4h), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1h (..."
1769439600000.0,2026-01-26 15:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2621.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(1h), Диагональ(1d), Диагональ(4h), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1h (..."
1769443200000.0,2026-01-26 16:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9772.17,2621.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(1h), Диагональ(1d), Диагональ(4h), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1h (..."
1769446800000.0,2026-01-26 17:00,SHORT,LOSS,3.39,-0.8029,-122.07,24.34,9650.1,12172.0,1.2,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Диагональ(1d), Диагональ(15m), Диагональ(5m). Альтернатива: Диагональ БЫЧИЙ на 1d (95%). ..."
1769454000000.0,2026-01-26 19:00,LONG,LOSS,2.96,-3.7313,-101.67,5.17,9548.43,2586.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Диагональ(15m), Диагональ(5m), Треугольник(1h). Альтернатива: Диагональ БЫЧИЙ на 1d (95..."
1769698800000.0,2026-01-29 15:00,LONG,CANCELLED,2.95,0.0,0.0,0.0,9548.43,2550.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Диагональ(1h), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(1h). Альтернатива: Диагональ БЫЧИЙ на..."
1769702400000.0,2026-01-29 16:00,LONG,CANCELLED,2.95,0.0,0.0,0.0,9548.43,2550.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Диагональ(1h), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(1h). Альтернатива: Диагональ БЫЧИЙ на..."
1769706000000.0,2026-01-29 17:00,LONG,CANCELLED,2.94,0.0,0.0,0.0,9548.43,2548.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Диагональ(1h), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(1h). Альтернатива: Диагональ БЫЧИЙ на..."
1769709600000.0,2026-01-29 18:00,LONG,CANCELLED,2.94,0.0,0.0,0.0,9548.43,2548.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Диагональ(1h), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(1h). Альтернатива: Диагональ БЫЧИЙ на..."
1769713200000.0,2026-01-29 19:00,LONG,CANCELLED,2.82,0.0,0.0,0.0,9548.43,3909.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Диагональ(1d), Диагональ(1h), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(1h). Альтернатива: Диагональ БЫЧИЙ на..."
1769716800000.0,2026-01-29 20:00,LONG,CANCELLED,2.62,0.0,0.0,0.0,9548.43,3557.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(15m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 15m (110%). М..."
1769720400000.0,2026-01-29 21:00,LONG,CANCELLED,2.63,0.0,0.0,0.0,9548.43,3560.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Диагональ(1d), Диагональ(1h), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(1h). Альтернатива: Диагональ БЫЧИЙ на..."
1769724000000.0,2026-01-29 22:00,LONG,CANCELLED,2.63,0.0,0.0,0.0,9548.43,3564.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(15m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 15m (110%). М..."
1769727600000.0,2026-01-29 23:00,LONG,CANCELLED,2.64,0.0,0.0,0.0,9548.43,3568.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Диагональ(1d), Диагональ(1h), Диагональ(1d). Альтернатива: Диагональ БЫЧИЙ на 1d (95%). М..."
1769731200000.0,2026-01-30 00:00,LONG,CANCELLED,2.64,0.0,0.0,0.0,9548.43,3569.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Диагональ(1d), Диагональ(1h), Диагональ(1d). Альтернатива: Диагональ БЫЧИЙ на 1d (95%). М..."
1769734800000.0,2026-01-30 01:00,LONG,CANCELLED,2.64,0.0,0.0,0.0,9548.43,3568.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(15m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 15m (110%). М..."
1769738400000.0,2026-01-30 02:00,LONG,CANCELLED,2.61,0.0,0.0,0.0,9548.43,3546.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(15m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 15m (110%). М..."
1769742000000.0,2026-01-30 03:00,LONG,CANCELLED,2.62,0.0,0.0,0.0,9548.43,3551.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(15m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 15m (110%). М..."
1769745600000.0,2026-01-30 04:00,LONG,CANCELLED,2.63,0.0,0.0,0.0,9548.43,3560.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(15m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 15m (110%). М..."
1769749200000.0,2026-01-30 05:00,LONG,CANCELLED,2.63,0.0,0.0,0.0,9548.43,3564.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(15m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 15m (110%). М..."
1769752800000.0,2026-01-30 06:00,LONG,CANCELLED,2.63,0.0,0.0,0.0,9548.43,3565.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(15m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 15m (110%). М..."
1769756400000.0,2026-01-30 07:00,LONG,CANCELLED,2.63,0.0,0.0,0.0,9548.43,3563.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(15m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 15m (110%). М..."
1769760000000.0,2026-01-30 08:00,LONG,CANCELLED,2.63,0.0,0.0,0.0,9548.43,3563.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(15m), Треугольник(5m), Диагональ(1d). Альтернатива: Импульс МЕДВЕЖИЙ на 15m (110%..."
1769763600000.0,2026-01-30 09:00,LONG,CANCELLED,3.12,0.0,0.0,0.0,9548.43,4441.0,0.5,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Треугольник(5m), Диагональ(1d), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 5m (..."
1769767200000.0,2026-01-30 10:00,LONG,CANCELLED,3.12,0.0,0.0,0.0,9548.43,4443.0,0.5,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%)..."
1769770800000.0,2026-01-30 11:00,LONG,CANCELLED,3.12,0.0,0.0,0.0,9548.43,4444.0,0.5,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Треугольник(15m), Треугольник(5m), Диагональ(1d). Альтернатива: Треугольник МЕДВЕЖИЙ на..."
1769774400000.0,2026-01-30 12:00,LONG,CANCELLED,3.12,0.0,0.0,0.0,9548.43,4444.0,0.5,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Треугольник(15m), Треугольник(5m), Диагональ(1d). Альтернатива: Треугольник МЕДВЕЖИЙ на..."
1769778000000.0,2026-01-30 13:00,LONG,CANCELLED,3.12,0.0,0.0,0.0,9548.43,4445.0,0.5,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Диагональ(1h), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(1h). Альтернатива: Диагональ БЫЧИЙ на..."
1769781600000.0,2026-01-30 14:00,LONG,CANCELLED,3.12,0.0,0.0,0.0,9548.43,4444.0,0.5,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Диагональ(1h), Импульс(15m), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(1h). Альтернатива: Диагональ БЫЧИЙ на..."
1769785200000.0,2026-01-30 15:00,LONG,CANCELLED,3.11,0.0,0.0,0.0,9548.43,4435.0,0.5,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Треугольник(15m), Треугольник(5m), Диагональ(1d). Альтернатива: Треугольник МЕДВЕЖИЙ на..."
1769788800000.0,2026-01-30 16:00,LONG,CANCELLED,3.1,0.0,0.0,0.0,9548.43,4425.0,0.5,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Диагональ(1h), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(1h), Двойной Зигзаг (W-X-Y)(1d). Альтернатива: Диаг..."
1769792400000.0,2026-01-30 17:00,LONG,CANCELLED,2.93,0.0,0.0,0.0,9548.43,2540.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1h), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(1h), Двойной Зигзаг (W-X-Y)(1d). Альтернатива: Диаго..."
