ts,date,direction,status,rr_ratio,pnl_pct,pnl_usd,fee_usd,balance,pos_size_usd,leverage,reasoning
1767268800000.0,2026-01-01 12:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,10000.0,832.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1h), Диагональ(1d), Двойной Зигзаг (W-X-Y)(1d). Альтернатива: Двойно..."
1767272400000.0,2026-01-01 13:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,10000.0,832.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1h), Диагональ(1d), Двойной Зигзаг (W-X-Y)(1d). Альтернатива: Двойно..."
1767276000000.0,2026-01-01 14:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,10000.0,832.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1h), Диагональ(1d), Двойной Зигзаг (W-X-Y)(1d). Альтернатива: Двойно..."
1767279600000.0,2026-01-01 15:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,10000.0,832.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Диагональ(1d), Двойной Зигзаг (W-X-Y)(1d), Диагональ(1d). Альтернатива: Диагональ МЕДВЕЖИЙ ..."
1767283200000.0,2026-01-01 16:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,10000.0,832.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Треугольник(15m), Зигзаг(1d), Диагональ(1d), Диагональ(15m). Альтернатива: Зигзаг МЕДВЕЖИЙ на 1d (90%)...."
1767286800000.0,2026-01-01 17:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,10000.0,832.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Треугольник(15m), Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1h), Диагональ(1d). Альтернатива: Зигзаг МЕДВЕЖИЙ ..."
1767290400000.0,2026-01-01 18:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,10000.0,832.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Треугольник(15m), Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1h), Диагональ(1d). Альтернатива: Зигзаг МЕДВЕЖИЙ ..."
1767294000000.0,2026-01-01 19:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,10000.0,832.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1h), Диагональ(1d), Диагональ(15m). Альтернатива: Двойной Зигзаг (W-..."
1767297600000.0,2026-01-01 20:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,10000.0,832.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1h), Диагональ(1d), Диагональ(15m). Альтернатива: Двойной Зигзаг (W-..."
1767301200000.0,2026-01-01 21:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,10000.0,832.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1h), Диагональ(1d), Двойной Зигзаг (W-X-Y)(1d). Альтернатива: Двойно..."
1767304800000.0,2026-01-01 22:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,10000.0,832.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1h), Диагональ(1d), Двойной Зигзаг (W-X-Y)(1d). Альтернатива: Двойно..."
1767308400000.0,2026-01-01 23:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,10000.0,832.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1h), Диагональ(1d), Двойной Зигзаг (W-X-Y)(1d). Альтернатива: Двойно..."
1767312000000.0,2026-01-02 00:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,10000.0,832.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1h), Диагональ(1d), Двойной Зигзаг (W-X-Y)(1d). Альтернатива: Двойно..."
1767315600000.0,2026-01-02 01:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,10000.0,832.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Импульс(5m), Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1h), Диагональ(1d). Альтернатива: Зигзаг МЕДВЕЖИЙ на 1d..."
1767319200000.0,2026-01-02 02:00,LONG,PROFIT,2.6,3.004,242.69,17.31,10242.69,8655.0,0.9,"ГЛАВНЫЙ: Зигзаг (15m). Рассмотрено параллельно: Импульс(5m), Зигзаг(15m), Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1h). Альтернатива: Зигзаг БЫЧИЙ на 15m (9..."
1767484800000.0,2026-01-04 00:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,10242.69,852.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Диагональ(1d), Диагональ(15m), Диагональ(15m). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (85%)..."
1767488400000.0,2026-01-04 01:00,LONG,EXPIRED,2.6,0.0,0.0,0.0,10242.69,2908.0,0.3,"ГЛАВНЫЙ: Двойной Зигзаг (W-X-Y) (1h). Рассмотрено параллельно: Диагональ(1d), Диагональ(15m), Двойной Зигзаг (W-X-Y)(1h), Зигзаг(1h). Альтернатива: Ди..."
1768388400000.0,2026-01-14 11:00,LONG,EXPIRED,2.6,0.0,0.0,0.0,10242.69,938.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Зигзаг(4h), Двойной Зигзаг (W-X-Y)(4h), Двойной Зигзаг (W-X-Y)(1d). Альтернатива: Зигзаг БЫ..."
1769288400000.0,2026-01-24 21:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10242.69,865.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Треугольник(5m), Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Диагональ(5m). Альтернатива: Зигзаг БЫЧИЙ на 1..."
1769292000000.0,2026-01-24 22:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10242.69,865.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Треугольник(5m), Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Диагональ(5m). Альтернатива: Зигзаг БЫЧИЙ на 1..."
1769295600000.0,2026-01-24 23:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10242.69,865.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Диагональ(15m), Зигзаг(1h). Альтернатива: Двойной Зигзаг (W-X-Y..."
1769299200000.0,2026-01-25 00:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10242.69,865.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Диагональ(15m), Зигзаг(1h). Альтернатива: Двойной Зигзаг (W-X-Y..."
1769302800000.0,2026-01-25 01:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10242.69,865.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Диагональ(15m), Треугольник(1h). Альтернатива: Двойной Зигзаг (..."
1769306400000.0,2026-01-25 02:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10242.69,865.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Диагональ(15m), Треугольник(1h). Альтернатива: Двойной Зигзаг (..."
1769310000000.0,2026-01-25 03:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10242.69,865.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Треугольник(1h), Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Импульс(4h). Альтернатива: Зигзаг БЫЧИЙ на 1d ..."
1769313600000.0,2026-01-25 04:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10242.69,865.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Треугольник(1h), Диагональ(15m). Альтернатива: Двойной Зигзаг (..."
1769317200000.0,2026-01-25 05:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10242.69,865.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Треугольник(1h), Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Импульс(4h). Альтернатива: Зигзаг БЫЧИЙ на 1d ..."
1769320800000.0,2026-01-25 06:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10242.69,865.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Треугольник(1h), Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Импульс(4h). Альтернатива: Зигзаг БЫЧИЙ на 1d ..."
1769324400000.0,2026-01-25 07:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10242.69,865.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Диагональ(15m), Диагональ(15m). Альтернатива: Двойной Зигзаг (W..."
1769328000000.0,2026-01-25 08:00,SHORT,PROFIT,2.6,2.9572,248.3,18.01,10490.99,9005.0,0.9,"ГЛАВНЫЙ: Зигзаг (15m). Рассмотрено параллельно: Импульс(15m), Треугольник(1h), Импульс(4h), Зигзаг(15m). Альтернатива: Треугольник МЕДВЕЖИЙ на 1h (100..."
1769371200000.0,2026-01-25 20:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10490.99,886.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Импульс(4h), Зигзаг(1h). Альтернатива: Двойной Зигзаг (W-X-Y) Б..."
1769374800000.0,2026-01-25 21:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10490.99,886.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Импульс(4h), Зигзаг(5m). Альтернатива: Двойной Зигзаг (W-X-Y) Б..."
1769378400000.0,2026-01-25 22:00,SHORT,LOSS,2.6,-2.0724,-115.03,10.12,10375.95,5062.0,0.5,"ГЛАВНЫЙ: Зигзаг (5m). Рассмотрено параллельно: Импульс(4h), Зигзаг(5m), Двойной Зигзаг (W-X-Y)(5m), Двойной Зигзаг (W-X-Y)(1h). Альтернатива: Зигзаг М..."
1769410800000.0,2026-01-26 07:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10375.95,876.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Импульс(4h), Зигзаг(5m). Альтернатива: Двойной Зигзаг (W-X-Y) Б..."
1769414400000.0,2026-01-26 08:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10375.95,876.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Импульс(4h), Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Диагональ(5m). Альтернатива: Зигзаг БЫЧИЙ на 1d (9..."
1769418000000.0,2026-01-26 09:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10375.95,876.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Импульс(5m), Импульс(4h), Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d). Альтернатива: Импульс МЕДВЕЖИЙ на 4h ..."
1769421600000.0,2026-01-26 10:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10375.95,876.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Импульс(5m), Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(15m). Альтернатива: Зигзаг БЫЧИЙ на 1d (90%..."
1769425200000.0,2026-01-26 11:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10375.95,876.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(15m), Зигзаг(5m). Альтернатива: Двойной Зигзаг (W-X-Y) Б..."
1769428800000.0,2026-01-26 12:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10375.95,876.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(15m), Зигзаг(5m). Альтернатива: Двойной Зигзаг (W-X-Y) Б..."
1769432400000.0,2026-01-26 13:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10375.95,876.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(15m), Зигзаг(5m). Альтернатива: Двойной Зигзаг (W-X-Y) Б..."
1769436000000.0,2026-01-26 14:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10375.95,876.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(15m), Зигзаг(5m). Альтернатива: Двойной Зигзаг (W-X-Y) Б..."
1769439600000.0,2026-01-26 15:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10375.95,876.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(15m), Зигзаг(5m). Альтернатива: Двойной Зигзаг (W-X-Y) Б..."
1769443200000.0,2026-01-26 16:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10375.95,876.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(15m), Зигзаг(5m). Альтернатива: Двойной Зигзаг (W-X-Y) Б..."
1769446800000.0,2026-01-26 17:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10375.95,876.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(15m), Зигзаг(15m). Альтернатива: Двойной Зигзаг (W-X-Y) ..."
1769450400000.0,2026-01-26 18:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10375.95,876.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(15m), Двойной Зигзаг (W-X-Y)(15m). Альтернатива: Двойной..."
1769454000000.0,2026-01-26 19:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10375.95,876.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(15m), Двойной Зигзаг (W-X-Y)(15m). Альтернатива: Двойной..."
1769457600000.0,2026-01-26 20:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10375.95,876.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(15m), Двойной Зигзаг (W-X-Y)(15m). Альтернатива: Двойной..."
1769461200000.0,2026-01-26 21:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10375.95,876.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(15m), Двойной Зигзаг (W-X-Y)(15m). Альтернатива: Двойной..."
1769464800000.0,2026-01-26 22:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10375.95,876.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Плоскость (Расширенная)(4h), Плоскость (Расширенная)(15m). Альт..."
1769468400000.0,2026-01-26 23:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10375.95,876.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(15m), Двойной Зигзаг (W-X-Y)(15m). Альтернатива: Двойной..."
1769472000000.0,2026-01-27 00:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,10375.95,876.0,0.1,"ГЛАВНЫЙ: Зигзаг (1d). Рассмотрено параллельно: Зигзаг(1d), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(15m), Двойной Зигзаг (W-X-Y)(15m). Альтернатива: Двойной..."
1769475600000.0,2026-01-27 01:00,SHORT,PROFIT,2.6,15.5599,266.31,3.47,10642.26,1734.0,0.2,"ГЛАВНЫЙ: Двойной Зигзаг (W-X-Y) (1h). Рассмотрено параллельно: Двойной Зигзаг (W-X-Y)(1h), Зигзаг(1h), Плоскость (Обычная)(1h), Зигзаг(15m). Альтернат..."
1770228000000.0,2026-02-04 18:00,SHORT,PROFIT,2.6,8.5078,270.19,6.5,10912.46,3252.0,0.3,"ГЛАВНЫЙ: Зигзаг (5m). Рассмотрено параллельно: Зигзаг(5m), Зигзаг(5m), Двойной Зигзаг (W-X-Y)(5m), Диагональ(1d). Альтернатива: Зигзаг МЕДВЕЖИЙ на 5m ..."
1770307200000.0,2026-02-05 16:00,SHORT,EXPIRED,2.6,0.0,0.0,0.0,10912.46,959.0,0.1,"ГЛАВНЫЙ: Зигзаг (1h). Рассмотрено параллельно: Зигзаг(1h), Зигзаг(15m), Двойной Зигзаг (W-X-Y)(15m), Зигзаг(5m). Альтернатива: Зигзаг МЕДВЕЖИЙ на 15m ..."
1771207200000.0,2026-02-16 02:00,SHORT,EXPIRED,2.6,0.0,0.0,0.0,10912.46,2972.0,0.3,"ГЛАВНЫЙ: Зигзаг (1h). Рассмотрено параллельно: Зигзаг(1h), Двойной Зигзаг (W-X-Y)(5m), Зигзаг(5m), Двойной Зигзаг (W-X-Y)(1d). Альтернатива: Двойной З..."
1772107200000.0,2026-02-26 12:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,10912.46,693.0,0.1,"ГЛАВНЫЙ: Двойной Зигзаг (W-X-Y) (1d). Рассмотрено параллельно: Диагональ(1d), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(1d), Плоскость (Обычная)(4h). Альтерн..."
1772110800000.0,2026-02-26 13:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,10912.46,693.0,0.1,"ГЛАВНЫЙ: Двойной Зигзаг (W-X-Y) (1d). Рассмотрено параллельно: Диагональ(1d), Диагональ(15m), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(1d). Альтернатива: Ди..."
1772114400000.0,2026-02-26 14:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,10912.46,693.0,0.1,"ГЛАВНЫЙ: Двойной Зигзаг (W-X-Y) (1d). Рассмотрено параллельно: Диагональ(1d), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(1d), Плоскость (Обычная)(4h). Альтерн..."
1772118000000.0,2026-02-26 15:00,SHORT,PROFIT,2.6,4.7025,271.66,12.07,11184.11,6033.0,0.6,"ГЛАВНЫЙ: Двойной Зигзаг (W-X-Y) (5m). Рассмотрено параллельно: Двойной Зигзаг (W-X-Y)(5m), Диагональ(1d), Двойной Зигзаг (W-X-Y)(1d), Зигзаг(1d). Альт..."
1772262000000.0,2026-02-28 07:00,SHORT,LOSS,2.6,-7.8625,-114.69,2.84,11069.43,1422.0,0.1,"ГЛАВНЫЙ: Зигзаг (1h). Рассмотрено параллельно: Зигзаг(1h), Диагональ(1d), Двойной Зигзаг (W-X-Y)(1d), Двойной Зигзаг (W-X-Y)(1h). Альтернатива: Диагон..."
1772470800000.0,2026-03-02 17:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,11069.43,4901.0,0.4,"ГЛАВНЫЙ: Зигзаг (5m). Рассмотрено параллельно: Зигзаг(5m), Диагональ(1d), Диагональ(15m), Двойной Зигзаг (W-X-Y)(1d). Альтернатива: Диагональ МЕДВЕЖИЙ..."
1772474400000.0,2026-03-02 18:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,11069.43,4901.0,0.4,"ГЛАВНЫЙ: Зигзаг (5m). Рассмотрено параллельно: Зигзаг(5m), Диагональ(1d), Двойной Зигзаг (W-X-Y)(1d), Двойной Зигзаг (W-X-Y)(15m). Альтернатива: Диаго..."
1772478000000.0,2026-03-02 19:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,11069.43,4901.0,0.4,"ГЛАВНЫЙ: Зигзаг (5m). Рассмотрено параллельно: Зигзаг(5m), Диагональ(1d), Двойной Зигзаг (W-X-Y)(1d), Двойной Зигзаг (W-X-Y)(15m). Альтернатива: Диаго..."
1772481600000.0,2026-03-02 20:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,11069.43,4901.0,0.4,"ГЛАВНЫЙ: Зигзаг (5m). Рассмотрено параллельно: Зигзаг(5m), Диагональ(1d), Двойной Зигзаг (W-X-Y)(1d), Двойной Зигзаг (W-X-Y)(15m). Альтернатива: Диаго..."
1772485200000.0,2026-03-02 21:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,11069.43,4901.0,0.4,"ГЛАВНЫЙ: Зигзаг (5m). Рассмотрено параллельно: Зигзаг(5m), Диагональ(1d), Двойной Зигзаг (W-X-Y)(1d), Двойной Зигзаг (W-X-Y)(15m). Альтернатива: Диаго..."
1772488800000.0,2026-03-02 22:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,11069.43,4901.0,0.4,"ГЛАВНЫЙ: Зигзаг (5m). Рассмотрено параллельно: Зигзаг(5m), Диагональ(1d), Двойной Зигзаг (W-X-Y)(1d), Двойной Зигзаг (W-X-Y)(15m). Альтернатива: Диаго..."
1772492400000.0,2026-03-02 23:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,11069.43,4901.0,0.4,"ГЛАВНЫЙ: Зигзаг (5m). Рассмотрено параллельно: Зигзаг(5m), Диагональ(1d), Двойной Зигзаг (W-X-Y)(1d), Двойной Зигзаг (W-X-Y)(15m). Альтернатива: Диаго..."
1772496000000.0,2026-03-03 00:00,SHORT,CANCELLED,2.6,0.0,0.0,0.0,11069.43,4901.0,0.4,"ГЛАВНЫЙ: Зигзаг (5m). Рассмотрено параллельно: Зигзаг(5m), Диагональ(1d), Двойной Зигзаг (W-X-Y)(1d), Двойной Зигзаг (W-X-Y)(15m). Альтернатива: Диаго..."
